timestamp,machine_id,material_category,material_name,quantity_used_kg,recycled_material,energy_consumption_kwh,production_output_units,defect_rate,energy_intensity_kwh_per_unit,estimated_defective_units,material_efficiency_units_per_kg
2025-05-02 00:10:00,M008,Hazardous Material,Solvent,56.81,0.0,127.43,713,0.27,0.17872370266479665,1.9251000000000003,12.550607287449392
2025-05-02 00:15:00,M004,Process Additive,Industrial Oil,165.1,0.0,171.7,396,1.64,0.4335858585858586,6.4944,2.39854633555421
2025-05-02 00:20:00,M001,Recycled Material,Reprocessed Plastics,76.35,19.01,164.44,612,2.79,0.26869281045751636,17.0748,8.015717092337917
2025-05-02 00:25:00,M006,Raw Material,Cotton,179.26,0.0,85.08,119,2.3,0.7149579831932773,2.737,0.6638402320651567
2025-05-02 00:30:00,M002,Process Additive,Catalyst,114.39,0.0,128.53,755,2.09,0.17023841059602648,15.779499999999999,6.600227292595506
2025-05-02 00:35:00,M002,Recycled Material,Scrap Steel,194.93,8.59,193.71,571,4.16,0.3392469352014011,23.753600000000002,2.9292566562355717
2025-05-02 00:40:00,M006,Raw Material,Cotton,176.67,0.0,109.2,703,2.0,0.15533428165007113,14.06,3.9791702043357677
2025-05-02 00:45:00,M002,Recycled Material,Reprocessed Plastics,161.87,11.08,173.49,178,2.55,0.9746629213483147,4.539,1.0996478655711373
2025-05-02 00:50:00,M002,Hazardous Material,Lead-Based Alloy,185.89,0.0,121.93,844,4.79,0.14446682464454977,40.427600000000005,4.540319543816236
2025-05-02 00:55:00,M003,Intermediate Material,Sheet Metal,71.97,0.0,103.67,716,0.76,0.14479050279329608,5.441599999999999,9.948589690148673
2025-05-02 01:00:00,M002,Intermediate Material,Textiles,124.12,0.0,170.53,878,2.9,0.1942255125284738,25.462,7.073799548823719
2025-05-02 01:05:00,M010,Finished Material,Packaging,197.98,0.0,118.78,742,1.58,0.16008086253369272,11.723600000000001,3.747853318517022
2025-05-02 01:10:00,M008,Raw Material,Cotton,116.33,0.0,116.34,381,2.96,0.3053543307086614,11.2776,3.275165477520846
2025-05-02 01:15:00,M006,Hazardous Material,Lead-Based Alloy,96.56,0.0,134.23,158,1.84,0.8495569620253164,2.9072000000000005,1.636288318144159
2025-05-02 01:20:00,M005,Raw Material,Steel,142.25,0.0,140.85,573,2.9,0.24581151832460732,16.617,4.028119507908611
2025-05-02 01:25:00,M001,Recycled Material,Scrap Steel,98.23,23.78,98.1,163,2.25,0.601840490797546,3.6675,1.6593708642980758
2025-05-02 01:30:00,M006,Finished Material,Circuit Board,125.68,0.0,100.71,353,3.54,0.28529745042492916,12.496200000000002,2.8087205601527687
2025-05-02 01:35:00,M008,Hazardous Material,Lead-Based Alloy,104.58,0.0,190.15,496,2.04,0.38336693548387096,10.118400000000001,4.742780646395104
2025-05-02 01:40:00,M006,Finished Material,Packaging,57.85,0.0,155.71,442,0.33,0.35228506787330316,1.4586000000000001,7.640449438202247
2025-05-02 01:45:00,M002,Hazardous Material,Solvent,92.62,0.0,166.85,772,4.82,0.21612694300518134,37.21040000000001,8.335132800690996
2025-05-02 01:50:00,M010,Intermediate Material,Plastic Resin,62.23,0.0,159.63,458,1.55,0.3485371179039301,7.099,7.359794311425358
2025-05-02 01:55:00,M007,Intermediate Material,Textiles,156.33,0.0,90.17,672,1.88,0.13418154761904763,12.6336,4.298599117251967
2025-05-02 02:00:00,M006,Intermediate Material,Textiles,155.42,0.0,193.65,801,4.56,0.24176029962546816,36.5256,5.1537768626946345
2025-05-02 02:05:00,M002,Finished Material,Packaging,113.51,0.0,123.42,471,1.54,0.2620382165605096,7.2534,4.149414148533169
2025-05-02 02:10:00,M004,Process Additive,Coolant,78.8,0.0,200.0,258,0.39,0.7751937984496124,1.0062,3.2741116751269037
2025-05-02 02:15:00,M002,Hazardous Material,Lead-Based Alloy,149.29,0.0,185.17,732,0.66,0.25296448087431694,4.8312,4.90320852032956
2025-05-02 02:20:00,M007,Intermediate Material,Sheet Metal,77.13,0.0,163.14,739,4.05,0.22075778078484437,29.929499999999997,9.581226500713083
2025-05-02 02:25:00,M003,Finished Material,Machine Component,56.55,0.0,123.72,836,1.19,0.14799043062200956,9.9484,14.783377541998233
2025-05-02 02:30:00,M008,Hazardous Material,Solvent,162.86,0.0,174.06,339,2.67,0.5134513274336283,9.0513,2.0815424290801916
2025-05-02 02:35:00,M005,Recycled Material,Scrap Steel,105.18,47.36,198.13,572,3.85,0.3463811188811189,22.022000000000002,5.438296254040692
2025-05-02 02:40:00,M007,Hazardous Material,Solvent,194.94,0.0,178.03,920,3.02,0.1935108695652174,27.784000000000002,4.719400841284497
2025-05-02 02:45:00,M005,Raw Material,Cotton,181.12,0.0,146.54,205,3.56,0.7148292682926829,7.297999999999999,1.1318462897526502
2025-05-02 02:50:00,M009,Raw Material,Polypropylene,62.58,0.0,99.24,560,4.53,0.1772142857142857,25.368000000000002,8.94854586129754
2025-05-02 02:55:00,M003,Recycled Material,Scrap Steel,191.96,11.1,134.14,457,4.65,0.2935229759299781,21.250500000000002,2.3807043133986245
2025-05-02 03:00:00,M007,Raw Material,Cotton,125.3,0.0,108.29,183,1.87,0.5917486338797815,3.4221000000000004,1.4604948124501198
2025-05-02 03:05:00,M001,Process Additive,Industrial Oil,175.88,0.0,158.0,910,0.73,0.17362637362637362,6.643,5.17398226063225
2025-05-02 03:10:00,M001,Process Additive,Coolant,154.41,0.0,96.66,822,2.35,0.1175912408759124,19.317,5.323489411307558
2025-05-02 03:15:00,M010,Raw Material,Steel,52.85,0.0,105.88,253,2.74,0.418498023715415,6.9322,4.787133396404919
2025-05-02 03:20:00,M010,Hazardous Material,Solvent,66.68,0.0,114.57,408,0.61,0.2808088235294117,2.4888,6.118776244751049
2025-05-02 03:25:00,M004,Recycled Material,Reprocessed Plastics,59.42,41.83,139.98,648,0.08,0.2160185185185185,0.5184000000000001,10.905419050824637
2025-05-02 03:30:00,M009,Hazardous Material,Lead-Based Alloy,157.78,0.0,114.95,101,3.07,1.1381188118811882,3.1007,0.6401318291291672
2025-05-02 03:35:00,M004,Hazardous Material,Solvent,78.1,0.0,160.19,636,4.87,0.25187106918238994,30.973200000000002,8.143405889884765
2025-05-02 03:40:00,M002,Hazardous Material,Lead-Based Alloy,108.57,0.0,136.42,750,1.93,0.18189333333333332,14.475,6.907985631389887
2025-05-02 03:45:00,M006,Process Additive,Catalyst,52.44,0.0,174.62,453,1.21,0.38547461368653424,5.4813,8.638443935926773
2025-05-02 03:50:00,M002,Hazardous Material,Solvent,70.01,0.0,122.28,446,4.07,0.27417040358744393,18.1522,6.37051849735752
2025-05-02 03:55:00,M003,Finished Material,Machine Component,197.12,0.0,137.42,286,4.06,0.48048951048951044,11.6116,1.4508928571428572
2025-05-02 04:00:00,M002,Finished Material,Machine Component,55.55,0.0,104.19,910,1.0,0.11449450549450549,9.1,16.381638163816383
2025-05-02 04:05:00,M001,Process Additive,Coolant,127.31,0.0,198.69,656,2.37,0.3028810975609756,15.5472,5.152776686827429
2025-05-02 04:10:00,M001,Finished Material,Circuit Board,92.92,0.0,183.46,148,4.33,1.2395945945945948,6.4084,1.5927679724494188
2025-05-02 04:15:00,M006,Process Additive,Industrial Oil,169.9,0.0,132.43,509,3.72,0.2601768172888016,18.9348,2.9958799293702176
2025-05-02 04:20:00,M007,Process Additive,Industrial Oil,124.43,0.0,139.7,916,2.6,0.15251091703056768,23.816,7.361568753516033
2025-05-02 04:25:00,M002,Finished Material,Machine Component,61.84,0.0,152.29,942,0.9,0.16166666666666665,8.478000000000002,15.232858990944372
2025-05-02 04:30:00,M005,Process Additive,Industrial Oil,62.01,0.0,159.31,413,2.23,0.38573849878934624,9.2099,6.660216094178359
2025-05-02 04:35:00,M007,Intermediate Material,Textiles,116.59,0.0,133.66,844,4.35,0.1583649289099526,36.714,7.239042799553992
2025-05-02 04:40:00,M006,Hazardous Material,Solvent,91.18,0.0,197.6,158,0.38,1.250632911392405,0.6004,1.7328361482781311
2025-05-02 04:45:00,M007,Process Additive,Catalyst,170.16,0.0,161.53,131,0.71,1.2330534351145037,0.9300999999999999,0.7698636577338975
2025-05-02 04:50:00,M010,Finished Material,Machine Component,55.22,0.0,88.07,897,3.23,0.09818283166109253,28.9731,16.244114451285768
2025-05-02 04:55:00,M006,Recycled Material,Scrap Steel,140.76,33.95,193.86,480,2.22,0.40387500000000004,10.656,3.410059676044331
2025-05-02 05:00:00,M002,Hazardous Material,Lead-Based Alloy,129.42,0.0,127.76,765,1.39,0.16700653594771242,10.6335,5.910987482614743
2025-05-02 05:05:00,M002,Raw Material,Aluminum,124.86,0.0,126.44,675,0.59,0.18731851851851852,3.9825,5.406054781355118
2025-05-02 05:10:00,M005,Finished Material,Machine Component,82.19,0.0,153.43,810,4.58,0.18941975308641976,37.098,9.855213529626475
2025-05-02 05:15:00,M008,Intermediate Material,Sheet Metal,70.36,0.0,88.89,276,4.49,0.32206521739130434,12.3924,3.922683342808414
2025-05-02 05:20:00,M008,Raw Material,Polypropylene,150.18,0.0,165.14,663,2.71,0.24907993966817493,17.9673,4.414702357171394
2025-05-02 05:25:00,M005,Intermediate Material,Textiles,156.43,0.0,164.03,278,3.97,0.5900359712230215,11.0366,1.7771527200664834
2025-05-02 05:30:00,M009,Intermediate Material,Sheet Metal,197.77,0.0,175.05,342,3.95,0.5118421052631579,13.509,1.729281488597866
2025-05-02 05:35:00,M001,Process Additive,Catalyst,135.84,0.0,136.09,664,0.65,0.20495481927710843,4.316,4.888103651354535
2025-05-02 05:40:00,M002,Raw Material,Polypropylene,109.72,0.0,166.03,590,2.63,0.28140677966101696,15.517000000000001,5.377324097703244
2025-05-02 05:45:00,M007,Hazardous Material,Lead-Based Alloy,68.8,0.0,118.04,175,2.25,0.6745142857142857,3.9375,2.543604651162791
2025-05-02 05:50:00,M009,Process Additive,Industrial Oil,181.69,0.0,173.63,755,2.94,0.22997350993377483,22.197,4.155429577852386
2025-05-02 05:55:00,M003,Recycled Material,Scrap Steel,174.71,25.91,116.49,265,1.61,0.43958490566037733,4.266500000000001,1.516799267357335
2025-05-02 06:00:00,M004,Process Additive,Catalyst,184.24,0.0,181.51,356,0.98,0.5098595505617978,3.4888,1.932262266608771
2025-05-02 06:05:00,M009,Process Additive,Industrial Oil,143.75,0.0,153.73,195,2.51,0.7883589743589743,4.894499999999999,1.3565217391304347
2025-05-02 06:10:00,M003,Hazardous Material,Lead-Based Alloy,75.68,0.0,154.94,719,1.69,0.21549374130737134,12.1511,9.500528541226215
2025-05-02 06:15:00,M010,Raw Material,Steel,62.18,0.0,193.83,889,2.88,0.21803149606299213,25.603199999999998,14.297201672563526
2025-05-02 06:20:00,M004,Hazardous Material,Solvent,142.72,0.0,83.63,742,2.73,0.1127088948787062,20.256600000000002,5.198991031390134
2025-05-02 06:25:00,M005,Recycled Material,Scrap Steel,170.7,34.25,115.69,174,3.44,0.6648850574712644,5.9856,1.0193321616871704
2025-05-02 06:30:00,M003,Recycled Material,Reprocessed Plastics,122.64,10.2,152.8,420,4.31,0.36380952380952386,18.101999999999997,3.4246575342465753
2025-05-02 06:35:00,M006,Finished Material,Machine Component,196.31,0.0,95.69,479,2.57,0.19977035490605427,12.3103,2.4400183383424174
2025-05-02 06:40:00,M002,Process Additive,Industrial Oil,119.97,0.0,112.1,353,0.7,0.3175637393767705,2.471,2.942402267233475
2025-05-02 06:45:00,M001,Process Additive,Coolant,179.62,0.0,130.18,986,4.51,0.13202839756592294,44.468599999999995,5.489366440262777
2025-05-02 06:50:00,M006,Hazardous Material,Solvent,78.48,0.0,99.12,627,2.33,0.15808612440191389,14.609100000000002,7.989296636085626
2025-05-02 06:55:00,M005,Recycled Material,Scrap Steel,63.51,19.66,134.87,346,1.08,0.38979768786127167,3.7368,5.447960951031334
2025-05-02 07:00:00,M006,Raw Material,Steel,92.2,0.0,151.7,963,3.27,0.15752855659397713,31.4901,10.44468546637744
2025-05-02 07:05:00,M008,Process Additive,Catalyst,51.23,0.0,92.9,237,4.41,0.3919831223628692,10.4517,4.626195588522351
2025-05-02 07:10:00,M006,Recycled Material,Reprocessed Plastics,56.79,2.56,147.42,471,2.77,0.31299363057324836,13.046700000000001,8.293713681986265
2025-05-02 07:15:00,M002,Recycled Material,Reprocessed Plastics,164.66,13.99,198.69,796,3.06,0.2496105527638191,24.3576,4.834203813919592
2025-05-02 07:20:00,M003,Raw Material,Cotton,105.98,0.0,198.41,671,4.69,0.2956929955290611,31.469900000000003,6.331383279864125
2025-05-02 07:25:00,M003,Intermediate Material,Textiles,126.37,0.0,140.01,146,0.19,0.958972602739726,0.27740000000000004,1.1553375009891589
2025-05-02 07:30:00,M006,Recycled Material,Reprocessed Plastics,72.34,44.66,96.77,727,1.59,0.1331086657496561,11.5593,10.049764998617638
2025-05-02 07:35:00,M007,Hazardous Material,Solvent,139.06,0.0,140.88,621,2.66,0.2268599033816425,16.518600000000003,4.465698259743995
2025-05-02 07:40:00,M010,Process Additive,Coolant,172.36,0.0,124.2,789,0.55,0.1574144486692015,4.3395,4.577628220004641
2025-05-02 07:45:00,M007,Hazardous Material,Solvent,169.51,0.0,167.04,804,3.15,0.20776119402985074,25.326,4.743083003952569
2025-05-02 07:50:00,M010,Recycled Material,Reprocessed Plastics,195.06,39.15,173.14,691,1.14,0.2505643994211288,7.877399999999999,3.5424997436686145
2025-05-02 07:55:00,M001,Hazardous Material,Solvent,75.58,0.0,155.48,734,3.87,0.21182561307901906,28.4058,9.711563905795185
2025-05-02 08:00:00,M007,Intermediate Material,Textiles,86.33,0.0,148.71,817,0.55,0.18201958384332925,4.4935,9.46368585659678
2025-05-02 08:05:00,M001,Recycled Material,Reprocessed Plastics,112.82,20.65,104.47,613,3.87,0.17042414355628058,23.7231,5.433433788335402
2025-05-02 08:10:00,M008,Finished Material,Packaging,59.34,0.0,96.57,312,2.8,0.30951923076923077,8.735999999999999,5.257836198179979
2025-05-02 08:15:00,M008,Hazardous Material,Solvent,97.06,0.0,100.78,645,1.71,0.15624806201550387,11.0295,6.645373995466722
2025-05-02 08:20:00,M006,Finished Material,Packaging,152.11,0.0,176.44,370,3.05,0.47686486486486485,11.285,2.4324502005127866
2025-05-02 08:25:00,M004,Intermediate Material,Plastic Resin,133.71,0.0,106.98,404,3.86,0.2648019801980198,15.5944,3.021464363174033
2025-05-02 08:30:00,M004,Finished Material,Packaging,123.35,0.0,137.58,673,4.67,0.20442793462109957,31.4291,5.456019456830158
2025-05-02 08:35:00,M005,Process Additive,Industrial Oil,136.02,0.0,145.18,504,4.09,0.28805555555555556,20.6136,3.7053374503749446
2025-05-02 08:40:00,M003,Process Additive,Industrial Oil,93.14,0.0,165.7,454,4.62,0.36497797356828193,20.974800000000002,4.874382649774533
2025-05-02 08:45:00,M005,Finished Material,Machine Component,82.1,0.0,179.35,377,4.67,0.47572944297082226,17.6059,4.59196102314251
2025-05-02 08:50:00,M005,Intermediate Material,Sheet Metal,142.35,0.0,150.42,348,0.25,0.4322413793103448,0.87,2.4446786090621706
2025-05-02 08:55:00,M009,Intermediate Material,Textiles,84.93,0.0,92.02,438,3.59,0.21009132420091323,15.724199999999998,5.15718827269516
2025-05-02 09:00:00,M002,Finished Material,Circuit Board,50.78,0.0,146.04,261,2.03,0.5595402298850575,5.298299999999999,5.139818826309571
2025-05-02 09:05:00,M008,Recycled Material,Scrap Steel,163.39,14.36,114.25,160,4.54,0.7140625,7.263999999999999,0.9792520962115185
2025-05-02 09:10:00,M002,Finished Material,Packaging,84.83,0.0,168.64,970,4.68,0.17385567010309277,45.395999999999994,11.434633973830014
2025-05-02 09:15:00,M003,Recycled Material,Scrap Steel,190.09,1.82,180.34,906,2.48,0.19905077262693158,22.4688,4.76616339628597
2025-05-02 09:20:00,M005,Raw Material,Steel,94.76,0.0,152.33,443,1.42,0.3438600451467269,6.2905999999999995,4.674968341072182
2025-05-02 09:25:00,M009,Hazardous Material,Solvent,183.39,0.0,96.1,616,2.34,0.1560064935064935,14.414399999999999,3.3589617754512244
2025-05-02 09:30:00,M004,Raw Material,Polypropylene,74.37,0.0,135.07,363,3.59,0.37209366391184573,13.031699999999999,4.881000403388462
2025-05-02 09:35:00,M001,Finished Material,Machine Component,168.62,0.0,148.13,875,0.97,0.16929142857142856,8.4875,5.189182777843672
2025-05-02 09:40:00,M010,Finished Material,Machine Component,174.05,0.0,141.83,188,2.0,0.7544148936170213,3.76,1.0801493823613904
2025-05-02 09:45:00,M002,Intermediate Material,Sheet Metal,121.62,0.0,192.3,106,1.3,1.8141509433962266,1.3780000000000001,0.8715671764512415
2025-05-02 09:50:00,M004,Recycled Material,Reprocessed Plastics,193.11,15.1,166.75,111,1.31,1.5022522522522523,1.4541,0.5748019263632126
2025-05-02 09:55:00,M006,Finished Material,Circuit Board,59.32,0.0,94.19,414,0.8,0.22751207729468598,3.3120000000000003,6.979096426163182
2025-05-02 10:00:00,M009,Finished Material,Machine Component,153.54,0.0,156.65,402,1.84,0.3896766169154229,7.396800000000001,2.618210238374365
2025-05-02 10:05:00,M004,Intermediate Material,Sheet Metal,121.73,0.0,134.6,720,1.87,0.18694444444444444,13.464,5.914729318984638
2025-05-02 10:10:00,M009,Recycled Material,Scrap Steel,164.28,34.02,151.5,906,0.41,0.1672185430463576,3.7146,5.514974433893353
2025-05-02 10:15:00,M008,Hazardous Material,Solvent,61.72,0.0,147.7,163,4.14,0.9061349693251532,6.7482,2.640959170447181
2025-05-02 10:20:00,M009,Intermediate Material,Textiles,130.5,0.0,99.74,974,2.6,0.10240246406570841,25.324,7.46360153256705
2025-05-02 10:25:00,M002,Finished Material,Circuit Board,157.54,0.0,138.66,622,2.23,0.22292604501607716,13.8706,3.948203630823918
2025-05-02 10:30:00,M001,Recycled Material,Scrap Steel,126.99,22.84,86.93,573,3.36,0.15171029668411867,19.2528,4.5121663123080555
2025-05-02 10:35:00,M005,Finished Material,Circuit Board,109.39,0.0,177.97,863,1.09,0.20622247972190036,9.4067,7.889203766340616
2025-05-02 10:40:00,M002,Raw Material,Cotton,101.68,0.0,87.65,161,4.67,0.5444099378881988,7.5187,1.583398898505114
2025-05-02 10:45:00,M002,Recycled Material,Scrap Steel,93.06,9.0,96.25,756,4.89,0.12731481481481483,36.968399999999995,8.123791102514506
2025-05-02 10:50:00,M007,Process Additive,Coolant,117.28,0.0,190.05,486,1.88,0.3910493827160494,9.1368,4.143929058663028
2025-05-02 10:55:00,M009,Intermediate Material,Textiles,179.04,0.0,94.24,650,1.97,0.14498461538461538,12.805,3.6304736371760504
2025-05-02 11:00:00,M003,Finished Material,Circuit Board,175.22,0.0,170.74,405,2.32,0.42158024691358026,9.395999999999999,2.3113799794544003
2025-05-02 11:05:00,M009,Recycled Material,Reprocessed Plastics,173.5,12.38,121.54,382,0.94,0.31816753926701574,3.5907999999999998,2.201729106628242
2025-05-02 11:10:00,M002,Raw Material,Cotton,142.24,0.0,192.35,116,1.2,1.6581896551724138,1.392,0.8155230596175478
2025-05-02 11:15:00,M002,Raw Material,Steel,116.97,0.0,160.64,993,0.24,0.16177240684793553,2.3832,8.489356245191075
2025-05-02 11:20:00,M001,Recycled Material,Reprocessed Plastics,85.15,10.86,183.65,157,0.7,1.1697452229299363,1.099,1.84380504991192
2025-05-02 11:25:00,M005,Intermediate Material,Textiles,136.42,0.0,149.3,891,3.36,0.1675645342312009,29.937599999999996,6.531300395836388
2025-05-02 11:30:00,M006,Intermediate Material,Plastic Resin,181.44,0.0,198.28,633,1.11,0.3132385466034755,7.026300000000001,3.488756613756614
2025-05-02 11:35:00,M005,Process Additive,Industrial Oil,133.51,0.0,151.0,852,4.56,0.1772300469483568,38.8512,6.381544453598981
2025-05-02 11:40:00,M007,Hazardous Material,Solvent,57.03,0.0,121.33,758,3.36,0.16006596306068602,25.4688,13.291250219182887
2025-05-02 11:45:00,M009,Process Additive,Catalyst,112.45,0.0,97.91,485,0.92,0.20187628865979382,4.462000000000001,4.313028012449978
2025-05-02 11:50:00,M009,Recycled Material,Scrap Steel,177.4,15.04,164.91,925,2.32,0.17828108108108107,21.46,5.214205186020293
2025-05-02 11:55:00,M001,Hazardous Material,Solvent,195.17,0.0,146.87,237,1.94,0.619704641350211,4.597799999999999,1.2143259722293387
2025-05-02 12:00:00,M005,Intermediate Material,Plastic Resin,147.01,0.0,190.67,967,1.86,0.19717683557394,17.9862,6.577783824229645
2025-05-02 12:05:00,M009,Finished Material,Circuit Board,57.73,0.0,125.26,719,3.01,0.17421418636995828,21.6419,12.454529707257926
2025-05-02 12:10:00,M002,Intermediate Material,Textiles,158.65,0.0,147.06,590,1.04,0.2492542372881356,6.136,3.7188780334068703
2025-05-02 12:15:00,M006,Process Additive,Industrial Oil,81.77,0.0,102.8,859,0.59,0.11967403958090803,5.068099999999999,10.505075210957564
2025-05-02 12:20:00,M008,Intermediate Material,Textiles,140.66,0.0,104.54,345,2.76,0.3030144927536232,9.521999999999998,2.45272287786151
2025-05-02 12:25:00,M005,Recycled Material,Reprocessed Plastics,130.05,17.96,111.39,625,4.41,0.178224,27.5625,4.805843906189927
2025-05-02 12:30:00,M008,Raw Material,Cotton,164.24,0.0,118.43,308,1.85,0.38451298701298703,5.698,1.8753044325377495
2025-05-02 12:35:00,M007,Raw Material,Aluminum,161.19,0.0,81.95,666,4.67,0.12304804804804806,31.102199999999996,4.1317699609156895
